zone,year_mean,length_interval,forest_area_change,forest_area_abs,wood_harvest_int_change,after_storm,human_pop_change,mechanisation_abs,mechanisation_period,grassland_area_change,grassland_area_abs,temperature_change,temperature_abs
NorthernAlps,1975.5,12,0.396736595176437,31.9307823089119,0.043858364026255,FALSE,0.159470617585903,2.25546376447182,TRUE,0.0575649704193297,41.8434104885046,0.00165049100456007,-0.0958423315594881
NorthernAlps,1981.5,8,0.473187688890208,32.4049658282523,0.0483357606450766,FALSE,0.784581575799501,2.70512313233272,TRUE,-0.0157164251056224,42.1880588353844,0.0619176149809605,0.0278858234439558
NorthernAlps,1985.5,12,0.457026893719814,32.8072371350896,0.0731319272678175,FALSE,1.11952516978557,2.99457382993045,TRUE,-0.113315836134825,41.8702402322345,0.0963199707406343,0.383469698259405
NorthernAlps,1987.5,8,0.499989394044266,32.9691769706043,0.0947758334333067,FALSE,1.38286496610456,3.13776205637261,TRUE,-0.125443088476822,41.6506611143801,0.189607175069891,0.447795067667195
NorthernAlps,1993.5,8,0.45477274667237,33.620812584629,-0.157015324078551,TRUE,1.11434110400602,3.41939018620078,FALSE,-0.0369312750415349,41.2408215777834,-0.0117510285767766,0.954331332534265
NorthernAlps,1995.5,12,0.440462415975949,33.7825400483267,-0.0363188479015937,TRUE,0.874892328689442,3.46679713735544,FALSE,-0.0353329672041757,41.1773599049775,0.0165707138676186,1.00608024108247
NorthernAlps,1999.5,8,0.439627651831998,34.097817574732,0.215929175762738,FALSE,0.788714506975288,3.57322909350375,FALSE,-0.0398018447887461,41.0194207344256,0.170603957824,1.1573522937104
NorthernAlps,2005.5,8,0.557144227381588,34.8580179103305,-0.0430833512828625,TRUE,1.21839300030271,3.81841597723243,FALSE,-0.10190404130699,40.6078112364482,-0.0248078744087967,1.28604508059875
NorthernAlps,2005.5,12,0.510909571174253,34.8405125108303,-0.0580949077528613,TRUE,1.23626178671926,3.81768484134095,FALSE,-0.0878066403253803,40.6028791395832,-0.00948084507395928,1.26866684848521
NorthernAlps,2011.5,8,0.335394221605704,35.4437151036315,-0.094745912512264,FALSE,1.66690127685527,4.10703132959899,FALSE,-0.0673423302867093,40.1042215330693,0.141202769882576,1.41524076863856
